caso_id_canonico,tomo,n_lineas_bloque,apertura_rel,firma_lines_count,firma_end,pe_idx_baseline,pe_idx_d_validado,disp_cambio,posthoc_rejected,voting_pattern,n_jueces_firma,baseline_voting_pattern,baseline_n_votos_svoto,baseline_n_disidencias,n_votos_actual,n_disid_actual,n_votos_ampliado,n_nuevos_por_ampliado,n_ya_detectados_post_firma,n_votos_narrow_pre_firma,first_voto_narrow
343_p1684,343,39,31,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
343_p1688,343,382,72,4,277,264,264,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,276
343_p1701,343,105,95,1,104,101,101,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
343_p1704,343,516,136,2,515,503,503,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p1718,343,253,223,2,246,237,237,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p1724,343,294,275,2,287,284,284,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p1732,343,218,166,3,198,189,189,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,199
343_p1738,343,489,298,1,477,466,466,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
343_p1750,343,77,13,1,76,73,73,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
343_p1752,343,223,56,5,203,197,197,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,208
343_p1758,343,12,,2,,,,False,True,sin_firma,0,sin_firma,0,1,0,1,0,0,0,0,3
343_p1762,343,347,87,3,174,164,164,False,False,disidencia,3,disidencia,0,1,0,1,1,0,1,0,176
343_p1772,343,462,369,5,388,380,380,False,False,mixed,5,mixed,2,1,2,1,3,0,3,0,393
343_p1784,343,265,52,3,166,158,158,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,167
343_p1791,343,97,34,2,88,80,80,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p1794,343,274,50,5,145,136,136,False,False,mixed,5,mixed,1,1,1,1,2,0,2,0,150
343_p1800,343,163,32,3,144,137,137,False,False,unanime,5,unanime,0,1,0,1,1,0,1,0,146
343_p1805,343,729,156,5,170,166,166,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,175
343_p1823,343,76,22,3,54,51,51,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,55
343_p1827,343,360,72,5,344,331,331,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,342
343_p1836,343,158,112,3,125,119,119,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,130
343_p1841,343,455,165,5,407,399,399,False,False,disidencia,5,disidencia,0,2,0,2,2,0,2,0,408
343_p1853,343,48,11,2,41,37,37,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p1854,343,173,55,3,127,119,119,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,132
343_p1859,343,397,368,2,383,377,377,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p1869,343,92,14,2,85,75,75,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
343_p1871,343,897,452,5,482,472,472,False,False,disidencia,5,disidencia,0,1,0,1,2,1,1,0,487
343_p1894,343,614,215,3,403,387,387,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,2,1,1,0,405
343_p1910,343,138,34,2,134,127,127,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p1914,343,363,195,1,336,333,333,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
343_p1923,343,205,12,2,200,192,192,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p1929,343,103,33,2,92,87,87,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p1932,343,521,411,2,515,508,508,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p1944,343,1668,586,3,1353,1347,1347,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,1358
343_p1987,343,765,134,3,235,204,204,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p2006,343,182,19,2,171,165,165,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p2011,343,310,109,3,290,283,283,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,291
343_p2019,343,818,776,4,794,787,787,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,799
343_p2039,343,1053,332,4,562,556,556,False,False,mixed,4,mixed,1,1,1,1,2,0,2,0,563
343_p2067,343,520,190,2,512,508,508,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p2080,343,290,102,2,285,265,265,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p2087,343,300,64,3,266,232,232,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,267
343_p2095,343,77,16,3,56,53,53,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,58
343_p2098,343,1020,743,3,842,830,830,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,847
343_p2122,343,531,497,2,513,508,508,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
343_p2135,343,376,120,2,197,188,188,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,203
343_p2145,343,219,42,2,209,202,202,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p2151,343,297,145,3,242,236,236,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,243
343_p2158,343,127,99,1,119,114,114,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
343_p2161,343,594,289,2,590,574,574,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p2176,343,178,40,3,158,152,152,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,159
343_p2181,343,117,30,1,114,109,109,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
343_p2184,343,1034,534,5,557,548,548,False,False,mixed,5,mixed,1,1,1,1,2,0,2,0,558
343_p2211,343,1281,645,2,1273,1268,1268,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p2243,343,9,,2,8,3,3,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
343_p2255,343,638,441,5,536,527,527,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,541
343_p2271,343,354,175,2,350,345,345,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
343_p2280,343,2266,744,3,1328,1320,1320,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,1329
344_p1,344,95,21,2,80,76,76,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p4,344,36,10,1,24,22,22,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p5,344,646,577,3,621,613,613,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,622
344_p21,344,1146,751,2,1142,1128,1128,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p48,344,343,295,1,338,324,324,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p57,344,167,37,2,157,150,150,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p62,344,154,32,3,134,126,126,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,136
344_p66,344,585,524,1,584,574,574,False,False,unanime,2,unanime,0,0,0,0,0,0,0,0,
344_p81,344,859,577,2,853,849,849,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p102,344,589,505,2,528,517,517,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p116,344,426,232,2,420,412,412,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p126,344,541,144,2,540,510,510,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p140,344,764,225,1,748,740,740,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p159,344,69,10,2,58,50,50,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p161,344,64,26,2,54,50,50,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p163,344,235,206,2,230,216,216,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p169,344,193,178,2,189,185,185,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p174,344,1560,593,3,1511,1492,1492,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,1512
344_p215,344,196,171,2,190,184,184,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p220,344,10,,2,9,3,3,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p223,344,390,354,3,366,362,362,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,372
344_p233,344,441,405,3,425,416,416,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,427
344_p244,344,176,153,1,169,166,166,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p249,344,74,20,2,67,64,64,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p251,344,946,670,2,940,931,931,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p274,344,91,19,2,86,70,70,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p277,344,1075,367,4,752,743,743,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,0,0,0,1,751
344_p303,344,130,95,3,111,105,105,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,113
344_p307,344,332,76,3,285,279,279,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,291
344_p316,344,354,67,2,351,333,333,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p325,344,150,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p329,344,239,75,2,225,218,218,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p336,344,301,122,5,260,253,253,False,False,disidencia,5,disidencia,0,2,0,2,2,0,2,0,265
344_p344,344,411,346,3,359,354,354,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,361
344_p355,344,273,44,2,265,253,253,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p362,344,414,272,6,339,330,330,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,344
344_p373,344,197,175,2,188,182,182,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p378,344,324,11,1,314,299,299,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p386,344,185,111,1,184,178,178,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p391,344,403,377,1,392,387,387,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p402,344,150,119,2,140,133,133,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p406,344,120,32,2,114,103,103,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p409,344,446,383,2,436,427,427,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p421,344,382,84,5,105,100,100,False,False,mixed,5,mixed,0,2,0,2,2,0,2,0,330
344_p431,344,382,352,3,364,360,360,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,369
344_p441,344,2121,1062,3,1383,1091,,True,True,unanime,1,unanime,1,1,1,1,1,0,1,1,1121
344_p494,344,502,218,5,356,333,333,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,0,0,0,1,354
344_p507,344,786,185,5,751,741,741,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,756
344_p527,344,290,58,4,138,130,130,False,False,mixed,5,mixed,1,1,1,1,2,0,2,0,144
344_p535,344,397,106,3,227,215,215,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,229
344_p545,344,9,,1,8,5,5,False,False,unanime,1,unanime,0,0,0,0,0,0,0,0,
344_p551,344,491,140,3,295,283,283,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,297
344_p564,344,64,1,2,54,51,51,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p566,344,219,45,3,150,139,139,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,151
344_p572,344,122,2,2,117,109,109,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p575,344,1052,519,4,,,,False,True,sin_firma,0,sin_firma,1,1,1,1,0,0,0,0,766
344_p603,344,992,393,3,585,579,579,False,False,mixed,4,mixed,1,0,1,0,1,0,1,0,586
344_p645,344,13,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p653,344,244,191,3,214,201,201,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,215
344_p660,344,232,155,3,186,180,180,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,191
344_p666,344,59,13,2,48,45,45,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p668,344,144,76,3,109,98,98,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,111
344_p672,344,101,29,2,93,85,85,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p675,344,351,297,5,311,306,306,False,False,segun_su_voto,5,segun_su_voto,2,0,2,0,2,0,2,0,312
344_p684,344,198,110,5,171,161,161,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,169
344_p689,344,96,18,1,94,31,31,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p692,344,238,211,2,232,225,225,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p698,344,82,4,2,71,66,66,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p701,344,338,308,2,331,321,321,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p709,344,43,14,2,33,29,29,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p711,344,406,284,2,395,384,384,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p721,344,117,14,2,112,102,102,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p724,344,279,163,1,272,265,265,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p731,344,387,239,3,364,354,354,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,369
344_p741,344,331,90,3,213,202,202,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,215
344_p750,344,238,108,4,193,187,187,False,False,disidencia,5,disidencia,0,2,0,2,2,0,2,0,195
344_p757,344,80,20,3,,,,False,True,sin_firma,0,sin_firma,1,0,1,0,0,0,0,0,40
344_p759,344,400,374,2,394,387,387,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p769,344,262,235,2,261,242,242,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p776,344,220,200,2,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p782,344,253,97,2,113,110,110,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,114
344_p791,344,425,356,3,402,393,393,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,403
344_p802,344,198,170,2,187,179,179,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p807,344,58,13,2,51,46,46,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p809,344,4721,2828,3,3679,3672,3672,False,False,segun_su_voto,4,segun_su_voto,2,0,2,0,2,0,2,0,3684
344_p936,344,1737,675,3,1466,1455,1455,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,1471
344_p980,344,105,20,3,84,80,80,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,89
344_p983,344,235,106,2,225,218,218,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p990,344,269,184,4,253,245,245,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,252
344_p997,344,172,34,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p1002,344,143,32,2,134,125,125,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1006,344,160,122,3,136,132,132,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,141
344_p1010,344,97,25,2,87,80,80,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1013,344,651,151,4,296,290,290,False,False,segun_su_voto,5,segun_su_voto,2,0,2,0,2,0,2,0,298
344_p1030,344,100,33,2,99,93,93,False,False,disidencia,4,disidencia,0,0,0,0,0,0,0,0,
344_p1033,344,325,69,2,316,304,304,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1042,344,45,15,2,40,36,36,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1043,344,158,66,3,99,86,86,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,101
344_p1047,344,71,24,2,70,63,63,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1049,344,35,6,3,25,22,22,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1050,344,31,9,2,28,26,26,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1051,344,412,349,2,399,389,389,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1062,344,303,78,2,293,286,286,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1070,344,486,442,3,461,454,454,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,463
344_p1082,344,814,488,1,809,797,797,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1102,344,1154,601,3,,,,False,False,sin_firma,0,sin_firma,1,0,1,0,0,0,0,0,913
344_p1137,344,192,62,3,185,180,180,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1142,344,153,126,2,147,141,141,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1146,344,89,23,2,75,66,66,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1149,344,86,3,2,79,74,74,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1151,344,2343,38,6,1688,1680,1680,False,False,mixed,5,mixed,1,1,1,1,3,1,2,0,1693
344_p1211,344,207,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p1219,344,436,405,2,430,416,416,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1230,344,91,21,2,69,65,65,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1232,344,115,91,4,110,105,105,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1235,344,379,144,5,251,227,227,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,256
344_p1245,344,258,242,2,253,249,249,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1252,344,48,15,2,47,44,44,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1253,344,681,104,5,139,127,127,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,137
344_p1259,344,47,14,2,42,37,37,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1260,344,220,2,2,208,205,205,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1266,344,155,23,2,147,136,136,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1270,344,509,131,3,424,421,421,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,426
344_p1283,344,215,158,2,174,168,168,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1288,344,99,75,2,89,85,85,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1291,344,679,619,5,639,629,629,False,False,mixed,5,mixed,1,1,1,1,2,0,2,0,640
344_p1308,344,285,254,2,274,265,265,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1315,344,132,45,3,116,105,105,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,117
344_p1318,344,671,619,3,646,629,629,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,647
344_p1335,344,41,9,2,37,34,34,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1336,344,701,568,3,584,577,577,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,590
344_p1353,344,124,84,5,104,93,93,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,102
344_p1357,344,89,47,3,65,61,61,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,66
344_p1360,344,86,33,2,79,76,76,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1362,344,442,336,3,420,415,415,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,421
344_p1374,344,592,513,2,588,581,581,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1388,344,926,746,3,782,777,777,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,784
344_p1411,344,960,492,2,946,938,938,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1435,344,98,28,2,90,85,85,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1438,344,135,70,3,117,111,111,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,118
344_p1442,344,64,19,2,58,55,55,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1444,344,290,254,3,276,265,265,False,False,unanime,4,unanime,0,1,0,1,1,0,1,0,277
344_p1451,344,256,233,2,255,249,249,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1458,344,229,96,2,221,210,210,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1464,344,656,109,4,468,458,458,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,467
344_p1481,344,613,288,5,335,323,323,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,334
344_p1497,344,54,20,2,53,43,43,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1499,344,334,176,2,298,290,290,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1507,344,71,26,1,67,65,65,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1509,344,1070,485,1,1062,1057,1057,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1535,344,155,79,2,150,141,141,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1539,344,695,668,1,680,676,676,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1557,344,3031,1151,1,1835,1830,1830,False,False,segun_su_voto,2,segun_su_voto,1,1,1,1,2,0,2,0,1838
344_p1635,344,289,255,3,267,263,263,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,273
344_p1642,344,567,166,5,378,370,370,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,383
344_p1657,344,721,259,4,447,436,436,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,446
344_p1675,344,389,348,3,368,358,358,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,369
344_p1685,344,413,373,5,391,383,383,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,396
344_p1695,344,228,192,3,207,201,201,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,213
344_p1701,344,76,21,2,71,54,54,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1703,344,293,155,2,281,277,277,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1711,344,218,190,2,211,203,203,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1716,344,760,492,2,759,748,748,False,False,disidencia,4,disidencia,0,0,0,0,0,0,0,0,
344_p1744,344,469,334,3,448,436,436,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,450
344_p1757,344,217,61,3,110,100,100,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,111
344_p1763,344,224,90,1,211,179,179,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1769,344,552,214,3,246,241,241,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,251
344_p1783,344,78,23,2,75,72,72,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1785,344,82,19,2,71,68,68,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1788,344,875,567,3,862,855,855,False,False,segun_su_voto,3,segun_su_voto,1,0,1,0,1,0,1,0,863
344_p1810,344,742,307,1,732,723,723,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1828,344,90,68,2,85,71,71,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1831,344,104,15,2,85,57,57,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1835,344,330,301,2,318,312,312,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1843,344,70,12,2,62,59,59,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1845,344,483,249,2,479,474,474,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1857,344,955,606,3,947,939,939,False,False,segun_su_voto,4,segun_su_voto,1,0,1,0,1,0,1,0,953
344_p1887,344,354,304,2,339,331,331,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1896,344,93,66,2,84,77,77,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1899,344,130,105,2,124,118,118,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p1902,344,60,14,1,52,42,42,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1904,344,42,17,2,41,37,37,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1906,344,186,55,4,168,157,157,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,167
344_p1911,344,162,45,1,157,150,150,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1915,344,164,42,3,143,130,130,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,144
344_p1920,344,5,,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p1928,344,56,16,2,44,36,36,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p1930,344,249,51,1,243,238,238,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p1936,344,615,111,3,557,554,554,False,False,segun_su_voto,5,segun_su_voto,1,0,1,0,1,0,1,0,559
344_p1952,344,1962,645,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p2002,344,359,250,4,337,328,328,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,343
344_p2011,344,43,40,0,,,,False,False,sin_firma,0,sin_firma,0,0,0,0,0,0,0,0,
344_p2015,344,189,62,1,181,177,177,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p2020,344,91,20,2,81,77,77,False,False,unanime,5,unanime,0,0,0,0,0,0,0,0,
344_p2023,344,130,111,2,124,120,120,False,False,unanime,4,unanime,0,0,0,0,0,0,0,0,
344_p2026,344,111,25,1,104,94,94,False,False,unanime,3,unanime,0,0,0,0,0,0,0,0,
344_p2029,344,412,382,4,395,391,391,False,False,mixed,5,mixed,1,0,1,0,1,0,1,0,401
344_p2057,344,174,42,3,154,146,146,False,False,disidencia,4,disidencia,0,1,0,1,1,0,1,0,155
344_p2062,344,727,296,2,428,422,422,False,False,disidencia,5,disidencia,0,1,0,1,1,0,1,0,435
344_p2080,344,216,158,5,194,179,179,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,192
344_p2086,344,439,183,4,362,353,353,False,False,mixed,5,mixed,1,1,1,1,2,0,2,0,363
344_p2098,344,215,175,5,195,184,184,False,False,disidencia,5,disidencia,0,1,0,1,0,0,0,1,193
