caso_id_canonico,source_file,a0,k0_rel,k0_abs,clase,rama,guard_fuente,n_anclas_pre,n_anclas_post,k_propio_rel,span_pre_apertura,wc_primer_span,n_spans,wc_epilogo_total,primera_linea,k_post_rel,clase_post,rama_post,guard_fuente_post,primera_linea_post
348_p61,LibroVol348-1.md,ok,664,2961,recurso_narrativo,Recurso,propia,0,7,85,0,46,1,46,"Recurso contra la Resolución 218/2024 del Plenario del Consejo de la Magistratura, in­",664,recurso_narrativo,Recurso,propia,"Recurso contra la Resolución 218/2024 del Plenario del Consejo de la Magistratura, in­"
348_p95,LibroVol348-1.md,ok,156,3672,pie_genuino,Recurso,propia,0,2,57,0,59,1,59,"Recurso de queja interpuesto por la Municipalidad de La Matanza, representada por",156,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Municipalidad de La Matanza, representada por"
348_p101,LibroVol348-1.md,ok,254,3973,pie_genuino,Recurso,propia,0,2,46,0,39,1,39,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos –,254,pie_genuino,Recurso,propia,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos –
348_p113,LibroVol348-1.md,ok,1293,5497,recurso_narrativo,Recurso,propia,0,8,69,0,35,13,4026,"recurso extraordinario, que fue concedido. Argumentó que resultaba",1293,recurso_narrativo,Recurso,propia,"recurso extraordinario, que fue concedido. Argumentó que resultaba"
348_p179,LibroVol348-1.md,ok,346,7109,recurso_narrativo,Recurso,propia,0,1,72,0,25,3,93,recurso extraordinario y se revoca la sentencia apelada. Con costas.,346,recurso_narrativo,Recurso,propia,recurso extraordinario y se revoca la sentencia apelada. Con costas.
348_p189,LibroVol348-1.md,ok,2312,9438,pie_genuino,Recurso,propia,0,11,284,0,34,2,52,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos –,2312,pie_genuino,Recurso,propia,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos –
348_p346,LibroVol348-1.md,ok,336,13479,pie_genuino,Recurso,propia,0,2,44,0,54,2,72,"Recurso extraordinario interpuesto por el actor, Luis Juan Donocik, representado por",336,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por el actor, Luis Juan Donocik, representado por"
348_p355,LibroVol348-1.md,ok,662,14153,pie_genuino,Recurso,propia,0,7,85,0,28,1,28,"Recurso de queja interpuesto por Kia Argentina S.A., representada por el Dr. Cristian",662,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Kia Argentina S.A., representada por el Dr. Cristian"
348_p389,LibroVol348-1.md,ok,622,15427,pie_genuino,Recurso,propia,0,6,78,0,19,2,47,"Recurso extraordinario interpuesto por Gabriel Ignacio Aranalde, la parte actora, con",622,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Gabriel Ignacio Aranalde, la parte actora, con"
348_p405,LibroVol348-1.md,ok,556,15992,pie_genuino,Parte actora,propia,0,8,87,0,67,1,67,"Parte actora: Cepas Argentinas S.A., representada por sus letrados apoderados, doc­",556,pie_genuino,Parte actora,propia,"Parte actora: Cepas Argentinas S.A., representada por sus letrados apoderados, doc­"
348_p419,LibroVol348-1.md,ok,538,16536,recurso_narrativo,Recurso,propia,0,6,38,0,38,2,102,Recursos Tributarios Energéticos de la Provincia de Salta. Con costas,538,recurso_narrativo,Recurso,propia,Recursos Tributarios Energéticos de la Provincia de Salta. Con costas
348_p439,LibroVol348-1.md,ok,128,16882,pie_genuino,Recurso,propia,0,2,42,0,14,1,14,"Recurso de revocatoria interpuesto por el Dr. Marcelo Eduardo Laborda, letrado en",128,pie_genuino,Recurso,propia,"Recurso de revocatoria interpuesto por el Dr. Marcelo Eduardo Laborda, letrado en"
348_p443,LibroVol348-1.md,ok,149,17033,recurso_narrativo,Recurso,propia,0,1,76,0,181,6,1825,"recurso y comienza la revisión. Si no está bien la queja, queda firme.",149,recurso_narrativo,Recurso,propia,"recurso y comienza la revisión. Si no está bien la queja, queda firme."
348_p461,LibroVol348-1.md,ok,467,18042,pie_genuino,Parte actora,propia,0,5,79,0,50,1,50,Parte actora: Estado Nacional — Ministerio de Economía representado por el Dr.,467,pie_genuino,Parte actora,propia,Parte actora: Estado Nacional — Ministerio de Economía representado por el Dr.
348_p491,LibroVol348-1.md,ok,115,18860,pie_genuino,Recurso,propia,0,2,39,0,55,1,55,"Recurso de queja interpuesto por New Model International School S.A., actora, repre­",115,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por New Model International School S.A., actora, repre­"
348_p494,LibroVol348-1.md,ok,992,19858,pie_genuino,Recurso,propia,0,2,188,0,44,1,44,Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner asistida,992,pie_genuino,Recurso,propia,Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner asistida
348_p534,LibroVol348-1.md,ok,610,21045,recurso_narrativo,Recurso,propia,0,4,169,0,96,8,2469,recurso del artículo 14 de la ley 48. Ello es así toda vez que lo decidido,610,recurso_narrativo,Recurso,propia,recurso del artículo 14 de la ley 48. Ello es así toda vez que lo decidido
348_p611,LibroVol348-1.md,ok,960,24449,pie_genuino,Recurso,mixta,1,3,183,0,83,1,83,"Recurso extraordinario interpuesto por Justo José Ilarraz, asistido por el Dr. Jorge",960,pie_genuino,Recurso,mixta,"Recurso extraordinario interpuesto por Justo José Ilarraz, asistido por el Dr. Jorge"
348_p635,LibroVol348-1.md,ok,335,24792,pie_genuino,Recurso,propia,0,9,54,0,56,1,56,Recurso de queja interpuesto por M. C. M. y Francisco Alfredo Silva asistidos por la,335,pie_genuino,Recurso,propia,Recurso de queja interpuesto por M. C. M. y Francisco Alfredo Silva asistidos por la
348_p662,LibroVol348-1.md,ok,604,26119,pie_genuino,Recurso,mixta,1,2,118,0,56,1,56,"Recurso de queja interpuesto por B.R.S., por derecho propio y en representación de",604,pie_genuino,Recurso,mixta,"Recurso de queja interpuesto por B.R.S., por derecho propio y en representación de"
348_p689,LibroVol348-1.md,ok,231,26771,pie_genuino,Recurso,propia,0,2,66,0,73,1,73,"Recursos de queja interpuestos por Enrique Garrido, representado por el Dr. Guiller­",231,pie_genuino,Recurso,propia,"Recursos de queja interpuestos por Enrique Garrido, representado por el Dr. Guiller­"
348_p728,LibroVol348-1.md,ok,747,28747,pie_genuino,Parte actora,propia,0,17,148,0,43,1,43,"Parte actora: Naturgy Ban S.A. (antes Gas Natural Ban S.A.), representada por el doc­",747,pie_genuino,Parte actora,propia,"Parte actora: Naturgy Ban S.A. (antes Gas Natural Ban S.A.), representada por el doc­"
348_p756,LibroVol348-1.md,ok,252,29347,pie_genuino,Recurso,propia,0,2,46,0,44,1,44,"Recurso de queja interpuesto por Eugenio Aramburu, patrocinado por el Dr. Bernardo",252,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Eugenio Aramburu, patrocinado por el Dr. Bernardo"
348_p821,LibroVol348-1.md,ok,501,32061,pie_genuino,Recurso,propia,0,3,110,0,60,1,60,"Recurso de queja interpuesto por América TV S.A., representada por el Dr. Tomás",501,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por América TV S.A., representada por el Dr. Tomás"
348_p841,LibroVol348-1.md,ok,1448,33803,pie_genuino,Recurso,propia,0,4,256,0,95,2,128,"Recursos extraordinarios interpuestos por el Fisco Nacional, representado por la Dra.",1448,pie_genuino,Recurso,propia,"Recursos extraordinarios interpuestos por el Fisco Nacional, representado por la Dra."
348_p879,LibroVol348-1.md,ok,173,34012,recurso_narrativo,Recurso,propia,0,8,79,0,403,3,642,recurso de revocatoria y la rechazó con remisión a los fundamentos,173,recurso_narrativo,Recurso,propia,recurso de revocatoria y la rechazó con remisión a los fundamentos
348_p895,LibroVol348-1.md,ok,831,35260,pie_genuino,Recurso,propia,0,5,133,0,50,1,50,"Recurso de queja interpuesto por el Defensor del Pueblo, actor en autos, señor",831,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Defensor del Pueblo, actor en autos, señor"
348_p967,LibroVol348-1.md,ok,280,37452,rotulo_pie,Parte actora,solo_pre_apertura,1,0,67,0,73,2,118,parte actora como por la Procuración General de la Nación. Ello es así,280,rotulo_pie,Parte actora,solo_pre_apertura,parte actora como por la Procuración General de la Nación. Ello es así
348_p983,LibroVol348-1.md,ok,1763,39559,pie_genuino,Parte actora,propia,0,12,111,0,191,1,191,"Parte actora: Silvia Graciela Saavedra y Ramón Héctor Luna, por su propio derecho,",1763,pie_genuino,Parte actora,propia,"Parte actora: Silvia Graciela Saavedra y Ramón Héctor Luna, por su propio derecho,"
348_p1035,LibroVol348-1.md,ok,360,40186,pie_genuino,Recurso,propia,0,9,40,0,79,1,79,"Recurso extraordinario interpuesto por Martín Kasik, parte actora, con el patrocinio",360,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Martín Kasik, parte actora, con el patrocinio"
348_p1045,LibroVol348-1.md,ok,490,40684,pie_genuino,Recurso,propia,0,3,51,0,71,1,71,"Recurso de queja interpuesto por el Banco Macro S.A., representado por el Dr. Jorge",490,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Banco Macro S.A., representado por el Dr. Jorge"
348_p1064,LibroVol348-1.md,ok,485,41441,pie_genuino,Recurso,propia,0,9,37,0,50,1,50,Recurso de queja interpuesto por el Hospital Británico de Buenos Aires Asociación,485,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Hospital Británico de Buenos Aires Asociación
348_p1087,LibroVol348-1.md,ok,369,42213,pie_genuino,Recurso,propia,0,6,86,0,63,1,63,"Recurso de queja interpuesto por Faustina Velázquez Cano, parte actora, con el patro­",369,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Faustina Velázquez Cano, parte actora, con el patro­"
348_p1104,LibroVol348-1.md,ok,164,42648,pie_genuino,Recurso,propia,0,3,37,0,71,1,71,"Recurso de queja interpuesto por el Fisco Nacional AFIP - DGI, representado por la",164,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Fisco Nacional AFIP - DGI, representado por la"
348_p1109,LibroVol348-1.md,ok,878,43536,pie_genuino,Recurso,mixta,1,7,714,0,117,1,117,Recursos extraordinarios interpuestos por A.P. —progenitor de los niños cuya res­,878,pie_genuino,Recurso,mixta,Recursos extraordinarios interpuestos por A.P. —progenitor de los niños cuya res­
348_p1133,LibroVol348-1.md,ok,595,44243,pie_genuino,Recurso,propia,0,6,66,0,42,1,42,"Recurso de queja interpuesto por la Municipalidad del Partido de Escobar, represen­",595,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Municipalidad del Partido de Escobar, represen­"
348_p1173,LibroVol348-1.md,ok,203,45385,pie_genuino,Recurso,propia,0,2,36,0,76,1,76,"Recurso de queja interpuesto por el Estado Nacional, Obra Social del Poder Judicial",203,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Estado Nacional, Obra Social del Poder Judicial"
348_p1192,LibroVol348-1.md,ok,176,46099,rotulo_pie,Tribunal de origen,propia,0,1,43,0,29,3,103,"tribunal de origen a fin de que, por quien corresponda, se dicte nue­",176,rotulo_pie,Tribunal de origen,propia,"tribunal de origen a fin de que, por quien corresponda, se dicte nue­"
348_p1255,LibroVol348-1.md,ok,253,48655,pie_genuino,Recurso,propia,0,2,62,0,93,1,93,"Recurso ordinario de apelación interpuesto por: Luis Antonio Quispe Ricalde, asistido",253,pie_genuino,Recurso,propia,"Recurso ordinario de apelación interpuesto por: Luis Antonio Quispe Ricalde, asistido"
348_p1286,LibroVol348-1.md,ok,531,50110,recurso_narrativo,Recurso,propia,0,4,232,0,53,18,6569,recurso de queja. Se agravia de que la sentencia apelada la obliga a,531,recurso_narrativo,Recurso,propia,recurso de queja. Se agravia de que la sentencia apelada la obliga a
348_p1316,LibroVol348-1.md,ok,278,51066,recurso_narrativo,Recurso,propia,0,1,116,0,82,2,101,recurso extraordinario y se revoca la sentencia apelada. Costas —en,278,recurso_narrativo,Recurso,propia,recurso extraordinario y se revoca la sentencia apelada. Costas —en
348_p1334,LibroVol348-1.md,ok,482,51997,pie_genuino,Recurso,propia,0,6,90,0,92,1,92,Recurso extraordinario interpuesto por el Fisco Nacional – Administración Federal,482,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por el Fisco Nacional – Administración Federal
348_p1347,LibroVol348-1.md,ok,163,52174,pie_genuino,Parte actora,propia,0,2,41,0,47,1,47,"Parte actora: Fideos Don Antonio S.A., representada por su letrado apoderado, Dr.",163,pie_genuino,Parte actora,propia,"Parte actora: Fideos Don Antonio S.A., representada por su letrado apoderado, Dr."
348_p1357,LibroVol348-1.md,ok,798,53202,pie_genuino,Recurso,propia,0,6,203,0,60,1,60,"Recurso de queja interpuesto por Carlos Ernesto Castillo, asistido por el Dr. Fernando",798,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Carlos Ernesto Castillo, asistido por el Dr. Fernando"
348_p1383,LibroVol348-1.md,ok,876,54278,rotulo_pie,Parte actora,propia,0,2,89,0,227,9,2704,"parte actora e hizo lugar, en forma parcial, a la acción entablada por",876,rotulo_pie,Parte actora,propia,"parte actora e hizo lugar, en forma parcial, a la acción entablada por"
348_p1430,LibroVol348-1.md,ok,183,55474,pie_genuino,Recurso,propia,0,2,43,0,37,1,37,"Recurso de queja interpuesto por Nora Elena Brollo, actora, con el patrocinio letrado",183,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Nora Elena Brollo, actora, con el patrocinio letrado"
348_p1435,LibroVol348-1.md,ok,486,55968,pie_genuino,Recurso,propia,0,7,68,0,270,1,270,Recurso de queja interpuesto por el Estado Nacional -Jefatura de Gabinete de Minis­,486,pie_genuino,Recurso,propia,Recurso de queja interpuesto por el Estado Nacional -Jefatura de Gabinete de Minis­
348_p1450,LibroVol348-1.md,ok,811,56891,rotulo_pie,Tribunal de origen,propia,0,1,95,0,38,3,107,"tribunal de origen para que, por quien corresponda, se dicte un nuevo",811,rotulo_pie,Tribunal de origen,propia,"tribunal de origen para que, por quien corresponda, se dicte un nuevo"
348_p1524,LibroVol348-1.md,ok,361,59203,rotulo_pie,Tribunal de origen,propia,0,1,85,0,44,2,115,"tribunal de origen a fin de que, por medio de quien corresponda, se",361,rotulo_pie,Tribunal de origen,propia,"tribunal de origen a fin de que, por medio de quien corresponda, se"
348_p1547,LibroVol348-1.md,ok,235,59933,pie_genuino,Recurso,propia,0,2,38,0,23,2,113,Recurso extraordinario interpuesto por Yago Carlos Urroz Castillo y Gala Mariaana,235,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por Yago Carlos Urroz Castillo y Gala Mariaana
348_p1576,LibroVol348-1.md,ok,333,61233,pie_genuino,Parte actora,propia,0,2,37,0,27,1,27,"Parte actora: Estado Nacional - Ejército Argentino, representado por los Dres. Ana­",333,pie_genuino,Parte actora,propia,"Parte actora: Estado Nacional - Ejército Argentino, representado por los Dres. Ana­"
348_p1616,LibroVol348-1.md,ok,132,62554,pie_genuino,Recurso,propia,0,2,40,0,55,1,55,"Recursos de queja interpuestos por L. D. P., con el patrocinio letrado del Dr. Adolfo",132,pie_genuino,Recurso,propia,"Recursos de queja interpuestos por L. D. P., con el patrocinio letrado del Dr. Adolfo"
348_p1645,LibroVol348-1.md,ok,339,63902,pie_genuino,Recurso,propia,0,7,58,0,66,1,66,Recurso de queja interpuesto por Swiss Medical S.A. y SMG Compañía de Seguros,339,pie_genuino,Recurso,propia,Recurso de queja interpuesto por Swiss Medical S.A. y SMG Compañía de Seguros
348_p1655,LibroVol348-1.md,ok,249,64161,pie_genuino,Recurso,propia,0,6,32,0,41,1,41,"Recurso de queja interpuesto por la Dirección Nacional de Migraciones, parte de­",249,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Dirección Nacional de Migraciones, parte de­"
348_p1675,LibroVol348-1.md,ok,397,65139,pie_genuino,Parte actora,propia,0,7,59,0,34,2,35,"Parte actora: Telesistema S.R.L., por medio de su letrado apoderado Dr. Guillermo A.",397,pie_genuino,Parte actora,propia,"Parte actora: Telesistema S.R.L., por medio de su letrado apoderado Dr. Guillermo A."
348_p1686,LibroVol348-1.md,ok,503,65650,pie_genuino,Parte actora,propia,0,2,42,0,141,1,141,"Parte actora: Asociación Civil Equística - Defensa del Medio Ambiente, representa­",503,pie_genuino,Parte actora,propia,"Parte actora: Asociación Civil Equística - Defensa del Medio Ambiente, representa­"
348_p1698,LibroVol348-1.md,ok,433,66095,pie_genuino,Recurso,propia,0,2,112,0,116,1,116,"Recursos extraordinarios interpuestos por Miguel Ángel Fernández Pastor, actor en",433,pie_genuino,Recurso,propia,"Recursos extraordinarios interpuestos por Miguel Ángel Fernández Pastor, actor en"
348_p1710,LibroVol348-1.md,ok,153,66258,pie_genuino,Recurso,propia,0,2,44,0,46,1,46,"Recurso de queja interpuesto por Haydée Edith Burgueño, codemandada, represen­",153,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Haydée Edith Burgueño, codemandada, represen­"
348_p1721,LibroVol348-1.md,ok,279,66776,pie_genuino,Parte actora,propia,0,2,51,0,45,1,45,"Parte actora: Provincia de Santa Cruz, representada por el señor Gobernador, Clau­",279,pie_genuino,Parte actora,propia,"Parte actora: Provincia de Santa Cruz, representada por el señor Gobernador, Clau­"
348_p1741,LibroVol348-1.md,ok,178,67422,pie_genuino,Recurso,propia,0,2,38,0,33,1,33,"Recurso ordinario de apelación interpuesto por Yulia Raisovna Gilfanova, asistida por",178,pie_genuino,Recurso,propia,"Recurso ordinario de apelación interpuesto por Yulia Raisovna Gilfanova, asistida por"
348_p1751,LibroVol348-1.md,ok,232,67875,pie_genuino,Recurso,propia,0,4,53,0,49,1,49,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida",232,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida"
348_p1772,LibroVol348-1.md,ok,434,68859,pie_genuino,Recurso,propia,0,2,105,0,124,1,124,"Recurso ordinario de apelación interpuesto por José Luis Aliaga Reyes, asistido por el",434,pie_genuino,Recurso,propia,"Recurso ordinario de apelación interpuesto por José Luis Aliaga Reyes, asistido por el"
